id,user_id,order_time,item_total,shipping_cost,discounts_applied,payment_reject
33900,7519,2016-08-29 2:39:48,153.8,15,,FALSE
33901,3792,2016-08-29 2:47:51,103.31,10,,FALSE
33902,4149,2016-08-29 3:07:51,155.03,15,5,FALSE
33903,7219,2016-08-29 3:41:00,152.47,15,,FALSE
33904,6363,2016-08-29 4:07:40,66.74,10,,FALSE
33905,1519,2016-08-29 4:20:58,125.61,15,,FALSE
33906,4655,2016-08-29 4:21:42,165.17,15,,FALSE
33907,9394,2016-08-29 4:26:25,137.48,15,,FALSE
33908,4756,2016-08-29 4:30:14,172.49,25,,FALSE
33909,7658,2016-08-29 4:51:28,64.15,10,5,FALSE
33910,1649,2016-08-29 5:05:13,106.13,10,,FALSE
33911,5503,2016-08-29 5:13:48,149.9,15,,FALSE
33912,1839,2016-08-29 5:15:58,133.63,25,,FALSE
33913,8936,2016-08-29 5:25:04,140.98,15,,FALSE
33914,2734,2016-08-29 5:44:29,176.03,15,,FALSE
33915,7757,2016-08-29 5:49:31,123.15,15,,FALSE
33916,1703,2016-08-29 6:19:14,100.26,10,,FALSE
33917,9992,2016-08-29 6:27:51,166.31,15,,FALSE
33918,8366,2016-08-29 7:02:56,128.28,15,5,FALSE
33919,6829,2016-08-29 7:06:17,120.89,25,,FALSE
33920,9454,2016-08-29 7:15:51,81.23,10,,FALSE
33921,9779,2016-08-29 7:24:02,83.08,10,,FALSE
33922,5499,2016-08-29 7:25:27,104.94,20,,FALSE
33923,2235,2016-08-29 7:36:01,87.94,10,,FALSE
33924,4333,2016-08-29 7:44:38,143.26,15,,FALSE
33925,4477,2016-08-29 7:49:41,177.52,25,,FALSE
33926,2318,2016-08-29 7:56:50,124.55,15,5,FALSE
33927,3585,2016-08-29 8:18:34,118.52,15,,FALSE
33928,9551,2016-08-29 8:25:07,93.18,10,,FALSE
33929,8445,2016-08-29 8:32:22,136.18,15,,FALSE
33930,1771,2016-08-29 8:34:48,142.51,15,,FALSE
33931,3325,2016-08-29 9:05:19,107.91,10,,FALSE
33932,923,2016-08-29 9:06:52,149.8,15,,FALSE
33933,2448,2016-08-29 9:06:54,89.96,20,5,FALSE
33934,6726,2016-08-29 9:07:01,200,15,,FALSE
33935,1266,2016-08-29 9:11:15,81.18,10,,FALSE
33936,8669,2016-08-29 9:30:20,95.13,10,,FALSE
33937,4644,2016-08-29 9:46:19,132.83,15,,FALSE
33938,9403,2016-08-29 10:08:40,136.44,15,,FALSE
33939,28,2016-08-29 10:20:24,199.86,15,,FALSE
33940,7581,2016-08-29 10:24:09,51.21,10,,FALSE
33941,7104,2016-08-29 11:06:20,98.96,10,,FALSE
33942,9974,2016-08-29 11:11:54,121.46,15,,FALSE
33943,6787,2016-08-29 11:19:06,175.03,15,,FALSE
33944,263,2016-08-29 11:36:23,95.24,10,,FALSE
33945,6230,2016-08-29 11:40:07,129.35,15,,FALSE
33946,1120,2016-08-29 11:49:34,157.13,15,,FALSE
33947,3696,2016-08-29 12:00:25,117.58,15,,FALSE
33948,6350,2016-08-29 12:01:09,120.29,25,,FALSE
33949,7871,2016-08-29 12:01:57,152.02,15,,FALSE
33950,5408,2016-08-29 12:05:22,153.48,25,,FALSE
33951,6664,2016-08-29 12:23:28,145.16,15,,FALSE
33952,6061,2016-08-29 12:24:38,131.22,15,5,FALSE
33953,5958,2016-08-29 12:26:35,133.71,15,,FALSE
33954,7072,2016-08-29 12:29:06,71.52,10,,FALSE
33955,1273,2016-08-29 12:36:56,104.82,10,,FALSE
33956,5409,2016-08-29 12:44:31,125.04,15,,FALSE
33957,7367,2016-08-29 12:44:41,135.41,15,,FALSE
33958,6655,2016-08-29 12:54:45,169,25,,FALSE
33959,1185,2016-08-29 12:58:13,190.01,15,5,FALSE
33960,1150,2016-08-29 13:03:32,139.01,25,,FALSE
33961,8840,2016-08-29 13:04:59,87.03,10,,TRUE
33962,543,2016-08-29 13:07:48,157.95,15,,FALSE
33963,6186,2016-08-29 13:11:30,69.12,10,,TRUE
33964,9547,2016-08-29 13:14:45,147.07,15,,FALSE
33965,2565,2016-08-29 13:25:49,113.89,10,5,FALSE
33966,2428,2016-08-29 13:25:53,133.72,15,5,FALSE
33967,4814,2016-08-29 13:27:25,59.17,10,,FALSE
33968,4705,2016-08-29 13:28:43,152.05,15,,FALSE
33969,9968,2016-08-29 13:30:30,123.86,15,,FALSE
33970,9328,2016-08-29 13:33:25,138.23,15,,FALSE
33971,2488,2016-08-29 13:39:18,125.68,15,,FALSE
33972,5223,2016-08-29 13:43:28,120.06,15,,FALSE
33973,664,2016-08-29 13:44:47,75.33,10,5,FALSE
33974,2186,2016-08-29 13:52:19,114.99,10,,FALSE
33975,6640,2016-08-29 13:53:15,145.22,15,,FALSE
33976,4779,2016-08-29 13:54:48,118.96,15,,FALSE
33977,6746,2016-08-29 13:56:04,112.59,10,,FALSE
33978,6462,2016-08-29 13:57:56,174.05,15,5,FALSE
33979,4231,2016-08-29 14:14:13,133.24,15,,FALSE
33980,6287,2016-08-29 14:21:53,137.41,15,,FALSE
33981,3491,2016-08-29 14:38:24,120.14,15,,FALSE
33982,1121,2016-08-29 14:44:10,179.92,15,,FALSE
33983,6970,2016-08-29 14:57:20,111.66,10,,FALSE
33984,4683,2016-08-29 15:04:16,153.34,15,,FALSE
33985,1466,2016-08-29 15:06:55,64.89,10,,FALSE
33986,8596,2016-08-29 15:46:13,140.42,15,,FALSE
33987,9990,2016-08-29 16:07:09,136.71,15,,FALSE
33988,3150,2016-08-29 16:47:45,170.13,15,,FALSE
33989,1794,2016-08-29 16:48:36,154.99,15,,FALSE
33990,7198,2016-08-29 17:21:13,185.05,15,,FALSE
33991,1694,2016-08-29 17:40:49,151.14,15,,FALSE
33992,1443,2016-08-29 17:41:11,147.44,15,,FALSE
33993,5658,2016-08-29 17:41:28,69.26,10,,FALSE
33994,6286,2016-08-29 17:42:41,175.28,15,,FALSE
33995,376,2016-08-29 17:56:18,110.3,10,,FALSE
33996,614,2016-08-29 18:04:37,128.99,15,,FALSE
33997,4655,2016-08-29 18:04:54,164.36,15,,FALSE
33998,595,2016-08-29 18:05:10,148.8,25,,FALSE
33999,9812,2016-08-29 18:08:02,174.35,15,,FALSE
34000,1779,2016-08-29 18:18:43,193.56,25,,FALSE
34001,9794,2016-08-29 18:36:09,133.13,15,,FALSE
34002,3979,2016-08-29 19:08:21,164.16,15,,TRUE
34003,4459,2016-08-29 19:13:14,171.48,15,,FALSE
34004,9472,2016-08-29 19:18:38,120.35,15,,FALSE
34005,7559,2016-08-29 19:19:47,193.59,25,,FALSE
34006,3535,2016-08-29 19:25:02,140.6,15,,FALSE
34007,1798,2016-08-29 19:37:30,115.01,15,5,FALSE
34008,211,2016-08-29 19:38:31,139.47,15,,FALSE
34009,7232,2016-08-29 19:41:01,133.9,15,,FALSE
34010,7284,2016-08-29 20:23:06,90.69,10,,FALSE
34011,3149,2016-08-29 20:28:14,68.77,10,,FALSE
34012,4693,2016-08-29 20:33:34,165.15,15,,FALSE
34013,4027,2016-08-29 20:43:14,181.65,15,,FALSE
34014,4489,2016-08-29 20:48:28,156.12,15,,FALSE
34015,5265,2016-08-29 21:01:07,113.88,10,,FALSE
34016,7127,2016-08-29 21:01:09,98.68,10,,FALSE
34017,4318,2016-08-29 21:22:28,61.42,10,,TRUE
34018,2289,2016-08-29 21:26:43,137.99,15,,FALSE
34019,885,2016-08-29 21:28:50,76.39,10,5,FALSE
34020,1023,2016-08-29 21:42:22,173.96,15,,FALSE
34021,6513,2016-08-29 21:43:13,201.51,15,,FALSE
34022,1847,2016-08-29 21:44:48,69.28,10,,FALSE
34023,9765,2016-08-29 21:46:47,124.26,15,,FALSE
34024,2915,2016-08-29 21:58:03,175.48,15,,FALSE
34025,9704,2016-08-29 22:25:18,175.67,15,,FALSE
34026,2560,2016-08-29 22:38:57,147.67,15,,FALSE
34027,7510,2016-08-29 22:43:46,91.34,10,,FALSE
34028,4497,2016-08-29 22:50:42,143.7,15,,FALSE
34029,9684,2016-08-29 23:02:27,79.77,10,,FALSE
34030,7489,2016-08-29 23:10:01,127.07,15,,FALSE
34031,2824,2016-08-29 23:17:04,179.09,15,,FALSE
34032,2651,2016-08-29 23:24:56,184.91,15,,FALSE
34033,9463,2016-08-29 23:43:41,123.59,15,5,FALSE
34034,4509,2016-08-29 23:50:11,203.42,25,,FALSE
34035,1905,2016-08-30 0:03:48,102.51,10,,FALSE
34036,7276,2016-08-30 0:20:07,109.25,10,,FALSE
34037,7240,2016-08-30 0:27:13,135.18,15,,FALSE
34038,6501,2016-08-30 0:33:45,159.14,15,,FALSE
34039,7851,2016-08-30 1:01:18,141.02,15,,FALSE
34040,1914,2016-08-30 1:07:14,89,20,,FALSE
34041,6081,2016-08-30 1:32:07,70.86,10,5,FALSE
34042,5658,2016-08-30 1:36:43,64.94,10,,FALSE
34043,1211,2016-08-30 2:08:11,118.75,15,,FALSE
34044,1069,2016-08-30 2:10:59,196.91,15,,FALSE
34045,6589,2016-08-30 2:25:24,119.21,25,,FALSE
34046,2821,2016-08-30 2:28:18,147.26,15,,FALSE
34047,8064,2016-08-30 2:31:50,75.53,10,,FALSE
34048,3416,2016-08-30 2:40:04,187.05,25,5,FALSE
34049,5194,2016-08-30 2:59:40,169.11,15,5,FALSE
34050,8655,2016-08-30 3:01:04,132.17,15,,FALSE
34051,6772,2016-08-30 3:04:50,174.94,15,5,FALSE
34052,1966,2016-08-30 3:07:25,46.02,10,,FALSE
34053,8394,2016-08-30 3:19:04,86.6,10,,FALSE
34054,4066,2016-08-30 3:20:23,152.01,15,,FALSE
34055,6813,2016-08-30 3:25:58,123.92,25,,FALSE
34056,6161,2016-08-30 3:55:47,117.6,15,,FALSE
34057,8009,2016-08-30 4:00:49,114.05,10,,FALSE
34058,1867,2016-08-30 4:02:55,90.18,10,,FALSE
34059,4625,2016-08-30 4:13:09,70.76,10,,FALSE
34060,9044,2016-08-30 4:27:26,185.14,15,,FALSE
34061,1816,2016-08-30 4:40:00,103.92,10,,FALSE
34062,1913,2016-08-30 4:50:01,185.68,15,,FALSE
34063,7421,2016-08-30 5:05:07,51.87,10,,FALSE
34064,5215,2016-08-30 5:20:04,127.6,15,,FALSE
34065,4972,2016-08-30 5:30:04,101.39,10,,FALSE
34066,8638,2016-08-30 5:33:30,115.29,15,,FALSE
34067,7577,2016-08-30 6:03:40,180.9,15,,FALSE
34068,5793,2016-08-30 6:03:52,121.11,15,,FALSE
34069,4516,2016-08-30 6:12:53,158.53,15,,FALSE
34070,1976,2016-08-30 6:29:21,99.63,10,5,FALSE
34071,2899,2016-08-30 6:33:38,115.55,15,,FALSE
34072,1627,2016-08-30 6:37:13,203.8,15,,FALSE
34073,3000,2016-08-30 6:38:25,120.09,15,,FALSE
34074,344,2016-08-30 6:42:16,95.94,20,,FALSE
34075,8637,2016-08-30 6:54:14,136.1,15,,FALSE
34076,7508,2016-08-30 6:57:45,100.07,10,,FALSE
34077,6947,2016-08-30 7:30:48,113.65,10,,FALSE
34078,521,2016-08-30 7:43:37,172.15,15,,FALSE
34079,3722,2016-08-30 7:47:32,105.98,10,,FALSE
34080,5888,2016-08-30 7:55:52,103.69,10,,FALSE
34081,827,2016-08-30 7:57:38,160.62,15,,FALSE
34082,4656,2016-08-30 8:03:24,116.42,15,,FALSE
34083,8661,2016-08-30 8:06:39,65.04,10,,FALSE
34084,9327,2016-08-30 8:08:15,128.64,15,,FALSE
34085,597,2016-08-30 8:24:40,97.12,20,,FALSE
34086,9035,2016-08-30 8:35:33,162.65,25,,FALSE
34087,1434,2016-08-30 8:55:20,119.22,15,,FALSE
34088,52,2016-08-30 8:57:45,205.43,25,,FALSE
34089,8682,2016-08-30 8:59:35,112.47,10,,FALSE
34090,6912,2016-08-30 9:08:22,157.94,15,,FALSE
34091,5642,2016-08-30 9:40:38,175.42,15,,FALSE
34092,8782,2016-08-30 9:49:20,112.71,10,,FALSE
34093,7310,2016-08-30 10:06:49,129.08,15,,FALSE
34094,521,2016-08-30 10:11:35,103.25,10,,FALSE
34095,4645,2016-08-30 10:25:42,131.81,15,,FALSE
34096,4530,2016-08-30 10:39:44,135.64,15,,FALSE
34097,3350,2016-08-30 10:43:06,157.28,15,,FALSE
34098,9555,2016-08-30 10:50:20,189.51,15,,FALSE
34099,2447,2016-08-30 11:00:46,114.1,10,,FALSE
34100,3562,2016-08-30 11:12:13,95.09,10,,FALSE
34101,3278,2016-08-30 11:20:50,107.09,10,,FALSE
34102,7745,2016-08-30 11:22:06,108.09,10,5,FALSE
34103,489,2016-08-30 11:43:51,180.03,15,,FALSE
34104,4611,2016-08-30 11:44:17,129.31,25,,FALSE
34105,1341,2016-08-30 11:44:55,126.07,15,,FALSE
34106,4676,2016-08-30 12:20:48,100.19,10,5,FALSE
34107,4015,2016-08-30 12:30:17,159.98,15,,FALSE
34108,62,2016-08-30 12:30:35,115.21,15,,FALSE
34109,3278,2016-08-30 12:35:18,77.12,10,,FALSE
34110,7250,2016-08-30 12:36:15,202.47,25,5,FALSE
34111,710,2016-08-30 12:37:18,91.73,10,,FALSE
34112,3922,2016-08-30 12:45:55,151.55,15,,FALSE
34113,2107,2016-08-30 12:47:35,95.88,10,,FALSE
34114,7646,2016-08-30 12:47:59,95.79,10,,FALSE
34115,1139,2016-08-30 12:57:29,100.13,10,,FALSE
34116,4441,2016-08-30 13:36:33,53.97,10,,FALSE
34117,5815,2016-08-30 13:37:50,61.11,10,,FALSE
34118,5871,2016-08-30 13:57:19,112.53,10,,FALSE
34119,1594,2016-08-30 14:04:20,90.94,10,,FALSE
34120,6912,2016-08-30 14:47:22,96.13,10,,FALSE
34121,3593,2016-08-30 14:52:07,168.85,15,,FALSE
34122,2975,2016-08-30 15:03:38,143.29,15,,FALSE
34123,4301,2016-08-30 15:05:53,95.93,10,,FALSE
34124,9747,2016-08-30 15:34:04,117.21,15,,FALSE
34125,6072,2016-08-30 15:36:31,93.54,10,,FALSE
34126,3744,2016-08-30 15:40:29,99.1,10,,FALSE
34127,358,2016-08-30 15:42:17,189.59,15,,FALSE
34128,3782,2016-08-30 16:17:16,138.44,15,,FALSE
34129,8134,2016-08-30 16:46:46,127.56,25,5,FALSE
34130,5722,2016-08-30 16:51:03,99.19,10,,FALSE
34131,6186,2016-08-30 16:59:29,118.78,15,,TRUE
34132,3233,2016-08-30 17:10:46,138.7,15,,FALSE
34133,3522,2016-08-30 17:19:20,150.4,15,,FALSE
34134,5811,2016-08-30 17:30:57,114.28,10,,FALSE
34135,1365,2016-08-30 17:38:14,194.74,15,,FALSE
34136,1895,2016-08-30 17:47:28,177.74,15,,FALSE
34137,3160,2016-08-30 17:48:47,192.21,15,,FALSE
34138,7019,2016-08-30 18:07:02,90.58,10,,FALSE
34139,2318,2016-08-30 18:08:56,189.78,15,,FALSE
34140,689,2016-08-30 18:17:58,146.51,15,5,FALSE
34141,7123,2016-08-30 18:28:34,96.73,10,,FALSE
34142,6518,2016-08-30 18:29:30,111.21,10,,FALSE
34143,448,2016-08-30 18:35:20,154.66,15,,FALSE
34144,6112,2016-08-30 18:42:13,191.01,15,,FALSE
34145,8819,2016-08-30 18:51:10,114.99,20,,FALSE
34146,2853,2016-08-30 19:03:43,117.21,15,,FALSE
34147,6768,2016-08-30 19:34:03,142.26,15,,FALSE
34148,4330,2016-08-30 19:40:18,73.97,10,,FALSE
34149,8712,2016-08-30 19:55:20,206.58,25,,FALSE
34150,1571,2016-08-30 20:01:19,175.69,15,,FALSE
34151,182,2016-08-30 20:36:28,172.33,15,,FALSE
34152,2055,2016-08-30 20:40:01,152.21,15,,FALSE
34153,1258,2016-08-30 20:41:40,138.73,15,,FALSE
34154,4826,2016-08-30 20:48:21,192.32,15,,FALSE
34155,3334,2016-08-30 21:34:42,169.44,15,5,FALSE
34156,3581,2016-08-30 21:43:04,116.33,25,,FALSE
34157,726,2016-08-30 21:51:47,101.64,10,,FALSE
34158,1458,2016-08-30 21:57:33,177.39,15,,FALSE
34159,715,2016-08-30 22:09:19,104.1,10,,FALSE
34160,8560,2016-08-30 22:19:29,194.25,15,5,FALSE
34161,953,2016-08-30 22:22:09,125.95,15,,FALSE
34162,4693,2016-08-30 22:22:46,76.63,10,,FALSE
34163,7797,2016-08-30 22:33:28,64.46,10,,FALSE
34164,8700,2016-08-30 22:42:43,110.99,10,,FALSE
34165,5975,2016-08-30 23:08:18,89.87,20,,FALSE
34166,1323,2016-08-30 23:17:50,89.12,10,,FALSE
34167,2363,2016-08-30 23:19:48,159.83,15,,FALSE
34168,6375,2016-08-30 23:20:41,93.94,10,,FALSE
34169,2400,2016-08-30 23:42:47,125.35,15,,FALSE
34170,3673,2016-08-30 23:53:33,160.21,15,,FALSE
34171,6363,2016-08-30 23:57:05,55.3,10,,FALSE
34172,5276,2016-08-31 0:06:55,54.82,10,,FALSE
34173,7254,2016-08-31 0:16:25,190.8,15,,FALSE
34174,5093,2016-08-31 0:31:06,198.83,25,,FALSE
34175,8267,2016-08-31 0:32:14,118.82,15,,FALSE
34176,2433,2016-08-31 0:35:24,152.09,15,,FALSE
34177,2055,2016-08-31 0:36:51,86.92,10,,FALSE
34178,2748,2016-08-31 0:36:58,135.5,15,,FALSE
34179,9216,2016-08-31 1:21:50,112.57,10,,FALSE
34180,4243,2016-08-31 1:39:45,166.32,15,,FALSE
34181,9616,2016-08-31 1:42:25,188.69,15,,FALSE
34182,3961,2016-08-31 1:45:38,100.46,10,,FALSE
34183,7490,2016-08-31 1:51:06,59.71,10,,FALSE
34184,265,2016-08-31 2:01:29,151.09,15,,FALSE
34185,4507,2016-08-31 2:02:43,189.96,15,,FALSE
34186,991,2016-08-31 2:07:27,171.62,15,,FALSE
34187,1440,2016-08-31 2:10:39,54.52,10,5,FALSE
34188,410,2016-08-31 2:13:42,111.76,10,,FALSE
34189,8567,2016-08-31 2:21:18,84.32,10,5,FALSE
34190,318,2016-08-31 2:34:13,150.02,15,,FALSE
34191,9509,2016-08-31 2:46:35,106.19,10,,FALSE
34192,9799,2016-08-31 2:47:50,61.96,10,,FALSE
34193,1555,2016-08-31 3:44:20,78.74,10,,FALSE
34194,5843,2016-08-31 3:46:02,110.21,10,,FALSE
34195,3201,2016-08-31 3:46:53,84.53,10,,FALSE
34196,9229,2016-08-31 3:58:53,113.52,10,,FALSE
34197,9601,2016-08-31 4:03:06,88.03,10,,FALSE
34198,1642,2016-08-31 4:25:16,84.7,10,,FALSE
34199,2299,2016-08-31 4:39:27,165.66,15,,FALSE
34200,2532,2016-08-31 4:45:51,158.86,15,,FALSE
34201,6697,2016-08-31 5:07:24,95.62,10,,FALSE
34202,8118,2016-08-31 5:09:43,70.77,10,,FALSE
34203,7070,2016-08-31 5:17:44,105.86,10,5,FALSE
34204,8263,2016-08-31 5:19:20,170.94,15,,FALSE
34205,2090,2016-08-31 5:22:53,162.84,15,,FALSE
34206,5580,2016-08-31 5:26:33,145.94,15,,FALSE
34207,9989,2016-08-31 5:28:50,142.43,15,,FALSE
34208,6389,2016-08-31 5:31:31,137.56,15,,FALSE
34209,3862,2016-08-31 5:33:02,157.28,15,,FALSE
34210,1328,2016-08-31 5:40:10,73.65,10,,FALSE
34211,6119,2016-08-31 5:44:25,70.19,10,,FALSE
34212,1114,2016-08-31 5:45:17,130.54,15,,FALSE
34213,9330,2016-08-31 5:46:43,163.22,15,,FALSE
34214,4298,2016-08-31 5:48:04,104.32,10,,FALSE
34215,2580,2016-08-31 5:54:00,136.98,15,,FALSE
34216,3519,2016-08-31 5:57:34,144.17,25,,FALSE
34217,7303,2016-08-31 6:04:33,110.26,10,,FALSE
34218,3855,2016-08-31 6:13:35,101.52,10,,FALSE
34219,6392,2016-08-31 6:16:09,124.7,15,,FALSE
34220,130,2016-08-31 6:19:16,51.37,10,,FALSE
34221,8523,2016-08-31 6:26:45,177.62,15,,FALSE
34222,5604,2016-08-31 6:38:57,139.89,15,5,FALSE
34223,7144,2016-08-31 6:40:23,185.83,15,,FALSE
34224,2838,2016-08-31 7:17:53,147.89,15,,FALSE
34225,9794,2016-08-31 7:21:03,145.99,15,,FALSE
34226,2835,2016-08-31 7:27:32,105.53,10,,FALSE
34227,1183,2016-08-31 7:35:17,98.51,10,,FALSE
34228,5735,2016-08-31 7:39:41,147.49,15,,FALSE
34229,6409,2016-08-31 7:47:11,199.77,15,,FALSE
34230,8349,2016-08-31 8:22:36,117.13,15,,FALSE
34231,8561,2016-08-31 8:27:32,159.55,25,,FALSE
34232,7721,2016-08-31 8:30:18,207.38,25,,FALSE
34233,913,2016-08-31 8:33:34,175.34,15,5,FALSE
34234,3672,2016-08-31 8:44:07,111.38,10,,FALSE
34235,2068,2016-08-31 9:01:02,121.09,15,5,FALSE
34236,6785,2016-08-31 9:01:59,138.93,15,,FALSE
34237,1975,2016-08-31 9:11:59,68.57,10,,FALSE
34238,1116,2016-08-31 9:20:07,150.13,15,,FALSE
34239,3578,2016-08-31 9:57:35,167.23,25,5,FALSE
34240,4574,2016-08-31 10:03:09,123.61,15,,TRUE
34241,4586,2016-08-31 10:05:51,96.38,10,,FALSE
34242,1050,2016-08-31 10:10:25,101.39,10,,FALSE
34243,5597,2016-08-31 10:16:10,85.41,10,,FALSE
34244,8772,2016-08-31 10:16:48,100.25,10,,FALSE
34245,7642,2016-08-31 10:36:52,144.56,15,,FALSE
34246,9765,2016-08-31 10:46:06,170.7,15,,FALSE
34247,9088,2016-08-31 10:50:36,116.27,15,,FALSE
34248,2457,2016-08-31 10:54:14,80.07,10,,FALSE
34249,7950,2016-08-31 11:46:40,76.79,10,,FALSE
34250,6195,2016-08-31 11:48:15,72.31,10,,FALSE
34251,899,2016-08-31 12:17:42,88.14,10,,FALSE
34252,8629,2016-08-31 12:21:51,69.17,10,,FALSE
34253,6794,2016-08-31 12:54:06,165.35,15,,FALSE
34254,5558,2016-08-31 12:55:30,103.25,10,,FALSE
34255,485,2016-08-31 12:59:42,54.39,10,5,FALSE
34256,2980,2016-08-31 13:03:50,169.73,15,,FALSE
34257,7826,2016-08-31 13:50:13,86.82,10,,FALSE
34258,9308,2016-08-31 13:54:41,128.33,25,,FALSE
34259,3053,2016-08-31 14:06:19,160.12,15,,FALSE
34260,7219,2016-08-31 14:24:39,159.59,15,,FALSE
34261,7254,2016-08-31 14:35:17,122.18,15,,FALSE
34262,7872,2016-08-31 14:43:21,151.76,15,,FALSE
34263,5828,2016-08-31 14:53:21,93.87,20,,FALSE
34264,2628,2016-08-31 15:18:38,122.42,15,,FALSE
34265,5331,2016-08-31 15:22:12,103.76,10,,FALSE
34266,2732,2016-08-31 15:35:14,161.47,15,,FALSE
34267,1583,2016-08-31 15:35:34,105,10,,FALSE
34268,1753,2016-08-31 15:40:53,70.95,10,,FALSE
34269,2864,2016-08-31 16:26:27,124.32,15,,FALSE
34270,9103,2016-08-31 16:37:07,130.36,15,5,FALSE
34271,9350,2016-08-31 16:47:06,110.17,10,,FALSE
34272,2534,2016-08-31 16:49:24,126.6,15,,FALSE
34273,1781,2016-08-31 16:59:45,162.22,15,,FALSE
34274,3479,2016-08-31 17:16:15,123.77,15,,FALSE
34275,3459,2016-08-31 17:38:31,178.93,15,,FALSE
34276,9112,2016-08-31 17:41:23,163.01,15,,FALSE
34277,1322,2016-08-31 18:02:44,152.89,15,,FALSE
34278,9109,2016-08-31 18:12:27,114.03,10,,FALSE
34279,1750,2016-08-31 18:20:19,137.26,15,,TRUE
34280,4972,2016-08-31 18:25:28,74.51,10,5,FALSE
34281,4785,2016-08-31 18:32:22,190.11,15,,FALSE
34282,2296,2016-08-31 18:40:38,91.75,10,,FALSE
34283,1549,2016-08-31 18:44:07,130.68,15,,FALSE
34284,8979,2016-08-31 19:17:12,136.44,15,,FALSE
34285,8589,2016-08-31 19:17:16,133.19,15,,FALSE
34286,9631,2016-08-31 19:28:53,119.37,15,,FALSE
34287,7376,2016-08-31 19:40:11,166.16,25,,FALSE
34288,1536,2016-08-31 19:49:04,100.45,10,,FALSE
34289,3220,2016-08-31 20:24:30,91.03,10,,FALSE
34290,124,2016-08-31 20:32:47,160.23,15,,FALSE
34291,1485,2016-08-31 20:41:23,193.29,15,,TRUE
34292,8810,2016-08-31 20:55:31,131.01,15,5,FALSE
34293,7632,2016-08-31 21:04:05,113.81,10,,FALSE
34294,3152,2016-08-31 21:11:57,129.45,15,,FALSE
34295,6089,2016-08-31 21:12:15,175.62,15,,FALSE
34296,1500,2016-08-31 21:23:46,93.25,10,,FALSE
34297,3050,2016-08-31 21:30:41,82.51,10,,FALSE
34298,1407,2016-08-31 21:52:30,109.77,10,,FALSE
34299,5634,2016-08-31 21:54:22,102.67,10,,FALSE
34300,8759,2016-08-31 22:13:25,81.52,10,,FALSE
34301,5617,2016-08-31 22:16:32,69.2,10,5,FALSE
34302,8278,2016-08-31 22:21:27,193.75,15,5,FALSE
34303,9945,2016-08-31 22:32:56,152.73,15,,FALSE
34304,7065,2016-08-31 22:44:16,74.49,10,,FALSE
34305,1849,2016-08-31 23:13:55,135.29,15,,FALSE
34306,4433,2016-08-31 23:16:48,174.07,15,,FALSE
34307,7178,2016-08-31 23:19:39,127.39,15,,FALSE
34308,4408,2016-08-31 23:27:48,137.93,15,,FALSE
34309,6933,2016-08-31 23:30:10,106.6,10,,FALSE
34310,6992,2016-08-31 23:31:05,92.08,10,,FALSE
34311,33,2016-08-31 23:31:50,126.34,25,,FALSE
34312,6462,2016-08-31 23:44:44,93.63,10,,FALSE
34313,6620,2016-08-31 23:58:49,141.88,15,,FALSE
34314,9192,2016-09-01 0:08:01,130.14,15,5,FALSE
34315,5686,2016-09-01 0:19:40,96.1,10,,FALSE
34316,9733,2016-09-01 0:22:27,134.71,15,,FALSE
34317,2080,2016-09-01 0:36:01,77.18,10,5,FALSE
34318,1562,2016-09-01 0:40:56,111.95,20,,FALSE
34319,4922,2016-09-01 0:43:53,132.58,15,,FALSE
34320,1772,2016-09-01 0:55:02,125.15,15,,FALSE
34321,1044,2016-09-01 0:59:22,181.77,15,,FALSE
34322,3169,2016-09-01 1:07:04,93.72,10,5,FALSE
34323,4913,2016-09-01 1:15:05,149.18,15,,FALSE
34324,5479,2016-09-01 1:26:50,150.76,15,5,FALSE
34325,7752,2016-09-01 1:31:03,127.09,15,,FALSE
34326,5167,2016-09-01 1:45:28,161.7,15,,FALSE
34327,1093,2016-09-01 1:46:47,132.68,15,,FALSE
34328,9476,2016-09-01 1:54:47,150.14,15,,FALSE
34329,4414,2016-09-01 1:58:06,103.54,10,,FALSE
34330,1107,2016-09-01 1:58:08,124.48,15,,FALSE
34331,86,2016-09-01 2:01:46,128.11,15,,FALSE
34332,7860,2016-09-01 2:05:24,122.56,15,,FALSE
34333,3454,2016-09-01 2:08:02,95.65,10,,FALSE
34334,654,2016-09-01 2:25:25,193.58,15,,FALSE
34335,6997,2016-09-01 2:32:15,126,15,,FALSE
34336,2392,2016-09-01 2:34:58,124.57,15,,FALSE
34337,580,2016-09-01 3:03:27,128.54,15,,FALSE
34338,7155,2016-09-01 3:46:43,77.1,10,,FALSE
34339,8941,2016-09-01 3:54:40,67.12,10,,FALSE
34340,3300,2016-09-01 4:15:46,200.12,15,,FALSE
34341,28,2016-09-01 4:32:12,193.48,15,,FALSE
34342,9137,2016-09-01 4:40:16,112.55,10,,FALSE
34343,1703,2016-09-01 4:56:48,125.75,15,,FALSE
34344,2521,2016-09-01 5:10:15,133.14,15,,FALSE
34345,2342,2016-09-01 5:19:31,129.73,15,,FALSE
34346,5245,2016-09-01 5:28:01,177.83,15,,FALSE
34347,1146,2016-09-01 5:49:33,111.14,10,,FALSE
34348,276,2016-09-01 5:49:35,175.57,15,,FALSE
34349,4212,2016-09-01 5:59:00,108.09,10,,FALSE
